id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13466842,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",77011788,Dayne,Queens,Long Island City,40.75903,-73.92943,Entire home/apt,255,2,111,43652,3.18,1,268
18358644,Cozy room in the heart of Bushwick,127082964,Christopher,Brooklyn,Bushwick,40.70426,-73.92489,Private room,72,3,12,43212,0.47,2,0
29827109,Modern 1BR in Williamsburg by NÔM Stays,732460,Nôm,Brooklyn,Williamsburg,40.71081,-73.96695,Entire home/apt,120,29,5,43619,0.75,7,0
6386823,Cozy Manhattan room ★ 3 mins to subway,21361229,Vivian Yuen Ting,Manhattan,Washington Heights,40.83998,-73.94295,Private room,70,1,88,43646,3.66,1,0
35493162,Luxury Apartment in Amazing Williamsburg! Sleeps 7,259662705,Elay,Brooklyn,Williamsburg,40.71324,-73.94271,Entire home/apt,184,3,1,43627,1,1,217
4807899,Complete 1 bedroom near Columbia U,3422859,Martin,Manhattan,Harlem,40.80434,-73.95476,Entire home/apt,95,3,9,42567,0.16,1,0
4993422,A Beautiful and Sunny Artist's Home,25744379,Sonia,Queens,Astoria,40.76958,-73.92223,Entire home/apt,72,3,36,43644,0.71,1,10
30034260,Bright Ultimate View with Balcony + Roof Access,225730907,Theo,Brooklyn,Bushwick,40.69936,-73.9242,Entire home/apt,170,2,36,43648,5.24,1,191
9457270,COMFY East Village w loft sleep 6 Coffee included,48320077,Michael,Manhattan,East Village,40.72443,-73.98289,Entire home/apt,199,1,81,43652,1.91,2,318
4464508,Flatbush Gardens,23162890,Terrance,Brooklyn,Flatbush,40.6489,-73.96374,Private room,79,3,35,43401,0.62,2,336
22077632,Private Bedroom in Sunny Bushwick Apartment,29799151,Olivia,Brooklyn,Bushwick,40.70483,-73.91433,Private room,40,3,6,43341,0.32,2,0
4667148,1 Bdrm in Greenwich Village,2312420,Marie-Claire,Manhattan,West Village,40.73317,-74.00118,Entire home/apt,125,30,31,43597,0.83,2,346
8863320,Brooklyn Museum at your window,46397067,Nia & David,Brooklyn,Prospect Heights,40.67381,-73.96496,Private room,115,2,2,43639,0.92,1,362
16912472,Private East Village Bedroom &Roof Deck(manhattan),51850937,Joe,Manhattan,East Village,40.72951,-73.98239,Private room,90,1,200,43638,6.79,3,272
16324410,Private cozy room near LGA airport,58391491,Juel,Queens,East Elmhurst,40.76432,-73.87227,Private room,33,1,333,43640,10.64,5,139
81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,40675,0.02,28,60
23374229,Big Private Room in the Hudson Yards Area,36291511,Arturo,Manhattan,Chelsea,40.75272,-73.99682,Private room,98,1,19,43443,1.25,1,0
8877466,"Spacious Apt, 15min from the city",46458011,Emma,Brooklyn,Bushwick,40.69497,-73.92598,Private room,65,2,28,43543,0.7,1,204
18034890,"Quiet, tranquil room in the middle of everything!",3660702,Greg,Manhattan,Chelsea,40.74701,-73.9914,Private room,105,1,132,43638,4.81,4,103
33389926,"Cozy Private Room, Walking Distance From LGA, Rm 6",187822288,Zahir,Queens,East Elmhurst,40.77102,-73.87287,Private room,55,1,42,43640,12.12,5,153
30908416,Sunny Greenpoint Apartment 5 Min Walk To Nassau G,25812202,Leah,Brooklyn,Greenpoint,40.72554,-73.94781,Private room,45,14,2,43641,0.32,1,21
16442568,Big room near the park,107830761,Jonathan,Brooklyn,Flatbush,40.65203,-73.9628,Private room,36,6,1,42740,0.03,1,0
26845317,Bear (C)Close to JFK&LGA&Citi Field&Subway#Parking,191571338,Geheng,Queens,Flushing,40.74686,-73.82192,Private room,59,1,49,43650,4.31,4,72
22713353,Large Brooklyn Rm- Prospect Park & F/G Train!,133545456,Casey,Brooklyn,South Slope,40.66085,-73.98178,Shared room,55,2,1,43177,0.06,1,0
3792246,private bedroom in NYC apartment,7508547,Pamela,Queens,Ridgewood,40.7012,-73.90008,Private room,49,2,77,43638,1.53,1,1
34688096,BEAUTIFUL 4BEDS / 2 BATHS -  ROOF & GYM,261669663,Brenda,Brooklyn,Bushwick,40.69854,-73.92642,Entire home/apt,275,3,7,43651,4.04,1,339
4946624,Stylish Apartment in post-war walk-up Building,25494876,Vivienne,Manhattan,Lower East Side,40.71959,-73.9919,Entire home/apt,149,2,14,43352,0.28,1,0
26330526,"Sugar Hill  House w/ 2 bdrms,  den rm & 2 bathrms",198018391,Mich,Manhattan,Harlem,40.82235,-73.94846,Entire home/apt,250,2,27,43637,2.26,2,180
15178955,Large 1 bedroom-Private Bath in 2 bed apartment,50860659,James,Queens,Ridgewood,40.70703,-73.90907,Private room,80,7,5,43469,0.15,1,188
30225205,Relax De Dios,180311428,Every,Bronx,Allerton,40.86757,-73.8649,Private room,60,2,1,43466,0.16,1,363
29126587,QUEEN BED - GREAT LOCATION NEXT TO METRO,199786012,Nadine,Brooklyn,Bedford-Stuyvesant,40.69558,-73.94697,Private room,65,30,21,43598,2.31,3,365
8687556,NYC  Garden apartment next to trains/restaurants,13713605,Bea Ebony,Brooklyn,Kensington,40.64272,-73.97418,Entire home/apt,90,4,68,43647,1.78,2,267
27699052,Cozy Brooklyn Room with private bathroom,8855004,Peach,Brooklyn,Bedford-Stuyvesant,40.68891,-73.95164,Private room,65,1,1,43332,0.09,1,0
765569,"Brand New, Boutique Brooklyn Condo",4036700,Anna,Brooklyn,Downtown Brooklyn,40.69594,-73.98375,Entire home/apt,175,13,64,43555,0.8,1,116
19001879,SPRING FORWARD GREENPOINT STUDIO W/YARD,132576479,Evelyn,Brooklyn,Greenpoint,40.72257,-73.94544,Entire home/apt,115,30,8,43602,0.37,1,183
4742068,Spacious 1 Bedroom Apartment,22616989,Don,Brooklyn,Bensonhurst,40.61957,-73.9936,Entire home/apt,93,3,52,43638,0.99,1,325
20346887,The Heights,68598597,Jazmin,Manhattan,Washington Heights,40.84684,-73.93252,Private room,55,1,22,43640,0.95,2,91
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,5339881,Gerard,Brooklyn,Brooklyn Heights,40.69293,-73.99679,Entire home/apt,325,1,11,43443,0.19,1,363
21512977,Private Bushwick Room in Great Location!,26804769,Andrea,Brooklyn,Bushwick,40.69881,-73.91278,Private room,32,1,3,43059,0.15,1,0
11391101,Hip Bushwick right on the L train!,59756933,Magdalena,Brooklyn,Bushwick,40.70223,-73.9148,Private room,60,2,1,42448,0.02,1,0
1476484,Spacious Sunny SoHo-Awesome Locale!,7901999,Steven,Manhattan,Nolita,40.7245,-73.99419,Entire home/apt,299,2,26,43008,0.37,1,88
33165620,Sunny studio in great location,249708372,Gabriel,Queens,Long Island City,40.75817,-73.92949,Entire home/apt,100,3,11,43647,3.3,1,296
24868754,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,104812805,Amarjit S,Staten Island,Arrochar,40.59679,-74.08444,Private room,33,4,17,43652,1.2,8,316
16843605,"Comfortable, eclectic and private apartment",109865937,Philip,Brooklyn,Clinton Hill,40.68976,-73.96533,Entire home/apt,280,2,41,43643,1.51,1,343
18136478,"Sunny, Quiet top-floor 2 bedroom in Cobble Hill",22511613,James,Brooklyn,Carroll Gardens,40.68572,-73.99286,Entire home/apt,199,1,6,43248,0.23,2,0
5849386,Delightful Lighthouse -Direct Train To JFK Airport,5541374,Hassan And Patti,Brooklyn,Bushwick,40.68638,-73.91368,Private room,69,2,148,43643,2.86,5,112
23803334,Cozy private room in the Heart of Williamsurg!,16158622,Sarah,Brooklyn,Williamsburg,40.71725,-73.95704,Private room,86,2,34,43639,2.34,1,156
31651359,Huge Private Room Near Brooklyn Museum,181382109,Jacob,Brooklyn,Crown Heights,40.66911,-73.95982,Private room,68,1,1,43598,0.52,1,59
432090,Only 5 Min. to Manhattan!,2148881,Grace,Queens,Long Island City,40.74826,-73.94633,Private room,50,180,69,42641,0.79,1,0
33897702,Privacy in a shared Space!! Males Only Plz,27260699,J,Brooklyn,Bushwick,40.69541,-73.90785,Shared room,28,1,8,43633,3.2,4,41
8275676,LOVELY Clean&Safe 2 BR NYC Suburban,43637999,Martha,Staten Island,Great Kills,40.5455,-74.14829,Private room,99,1,82,43646,1.78,1,325
27195600,Reign in your castle,204773816,Marisa,Queens,Flushing,40.75785,-73.81948,Entire home/apt,120,3,21,43629,2.09,1,152
728764,AMAZING COLUMBUS CIRCLE LOCATION :),1475015,Mike,Manhattan,Hell's Kitchen,40.76761,-73.98619,Entire home/apt,100,30,3,43405,0.12,52,365
10612564,Apartment share near Lincoln Center,54763152,Mary Sue,Manhattan,Upper West Side,40.77929,-73.98513,Private room,99,4,68,43622,1.62,1,57
15349655,1 room in a 3 room LOFT,9271620,Arthur,Brooklyn,Williamsburg,40.71671,-73.94592,Private room,77,28,10,43464,0.3,1,315
21205810,Elegant 1 bedroom suite in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74817,-73.97665,Entire home/apt,222,30,1,43513,0.21,50,364
34501531,Sun-Drenched Williamsburg Artist Loft,11389064,Talia,Brooklyn,Williamsburg,40.71369,-73.96626,Entire home/apt,109,3,2,43647,0.98,1,5
33589352,B-comfortable queen size bed try it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09197,Private room,49,1,8,43625,2.53,3,342
13309409,Nolita/Soho - Quiet 1 Bedroom in Great Location!,75205085,Owen,Manhattan,Nolita,40.72271,-73.99518,Entire home/apt,250,4,11,43239,0.29,1,0
19606247,Cozy Private Room in Chinatown/ Lower East Side,48035228,Chen,Manhattan,Two Bridges,40.71253,-73.99586,Private room,50,7,3,42974,0.12,1,0
8564804,Luxury Studio Apartment with private outdoor space,24632224,Kendra,Brooklyn,Crown Heights,40.67902,-73.96101,Entire home/apt,97,5,2,42674,0.04,1,0
20451532,"Greenpoint private room w/back yard, dishwasher",37050812,Stephanie,Brooklyn,Greenpoint,40.73547,-73.95495,Private room,55,2,4,43031,0.18,1,0
23608727,Room in Cozy Apartment,15956611,Jay R.,Manhattan,East Harlem,40.80373,-73.93594,Private room,53,21,2,43604,0.46,2,61
32206003,Spacious Rm for 1 near Hospital1 min Walk to Train,241676154,Maria,Staten Island,Grant City,40.57974,-74.10989,Private room,30,7,1,43645,1,2,188
15071519,Sunlight + Space on Eastern Parkway,73046105,Yosef And Chava,Brooklyn,Crown Heights,40.67046,-73.94156,Entire home/apt,105,2,4,42709,0.12,1,0
27292944,"Cozy duplex in Redhook, Brooklyn
(entire basement)",8593113,Salem,Brooklyn,Red Hook,40.67349,-74.00589,Private room,81,1,7,43602,0.66,2,48
5442054,Chef's Kitchen and private garden,16437254,Benjamin,Brooklyn,Fort Greene,40.68969,-73.97797,Entire home/apt,193,30,1,43420,0.13,21,311
16465524,Shared Room in Brooklyn,40871485,Ajay,Brooklyn,Bay Ridge,40.63821,-74.0273,Shared room,22,5,1,42749,0.03,1,0
30370564,LINCOLN CENTER / LUXURY 2BED 2BATH,131647128,Emily,Manhattan,Upper West Side,40.77396,-73.98925,Entire home/apt,260,30,3,43597,0.45,25,274
19644363,Spacious 2 bedroom railroad apartment,114621718,Hope,Brooklyn,Gowanus,40.67718,-73.98513,Entire home/apt,225,1,67,43645,2.98,2,350
7901928,Cozy Room in the Heart of Astoria,4646764,Amanda,Queens,Astoria,40.76281,-73.91554,Private room,60,1,2,42317,0.04,1,0
13949732,Big 4 bedroom house with garden by the Park in PLG,1857899,Audrey,Brooklyn,Prospect-Lefferts Gardens,40.65627,-73.95468,Entire home/apt,225,2,10,42885,0.29,1,0
1053523,Beautiful Ground Level Townhouse Ap,4128399,Jose,Manhattan,Lower East Side,40.71886,-73.98497,Entire home/apt,350,3,7,43079,0.1,1,364
9674142,1 bed in Chic Apt in Astoria NYC,49620552,Raul,Queens,Astoria,40.76768,-73.90986,Private room,59,1,156,43648,3.59,4,208
34389896,Sumptin' Simple on Sumpter,258035043,Sofia,Brooklyn,Bedford-Stuyvesant,40.68079,-73.91893,Private room,48,1,14,43646,6.36,2,249
9183131,Private room in unique Chelsea loft,872654,Adam,Manhattan,Chelsea,40.74406,-73.99287,Private room,139,1,3,42358,0.07,1,0
30914075,Room in big and light Prospect Heights apartment,16333280,Hanna,Brooklyn,Prospect Heights,40.67452,-73.96618,Private room,55,2,4,43597,0.65,1,0
35220992,"Lovely Fam hse, one  lg quest private BR on 2nd fl",161906388,Imelda,Queens,Woodhaven,40.68794,-73.85566,Private room,45,1,4,43646,4,1,3
18390143,"Huge Room, Top Floor Of Brownestone",91167002,Alyson,Manhattan,Hell's Kitchen,40.76537,-73.98855,Private room,120,2,32,43629,1.25,3,90
21504803,Modern Industrial Williamsburg 1br Apt on Bedford,156249849,Nicole,Brooklyn,Williamsburg,40.71873,-73.95535,Entire home/apt,80,2,18,43604,0.88,1,12
16350431,Cozy room Williamsburg,1260413,Helena,Brooklyn,Williamsburg,40.71292,-73.94137,Private room,105,3,4,43248,0.13,3,0
9935509,Bright Bedroom in Lower East Side,12838834,Tania,Manhattan,Lower East Side,40.72143,-73.98434,Private room,90,5,5,43101,0.12,2,0
14126303,Huge Sunny Apartment in Heart of Harlem NYC,85191443,Evelyn,Manhattan,Harlem,40.82228,-73.93894,Private room,90,1,30,43104,0.84,1,0
22078828,Bushwick Brooklyn En Suite in Artist Loft Bldg,61989330,Zanni,Brooklyn,Williamsburg,40.70683,-73.93312,Private room,51,2,2,43101,0.1,1,0
33428552,Suite Houston - Free Street Parking & WIFI,219738858,Joe,Manhattan,Lower East Side,40.7204,-73.98371,Entire home/apt,180,30,5,43593,1.76,5,193
31121213,Studio with Historic Charm in South Harlem,8630543,Olga,Manhattan,Harlem,40.80456,-73.95033,Entire home/apt,115,3,15,43644,3.21,2,116
15037461,Williamsburg Couch on a Budget,1207773,Trista,Brooklyn,Williamsburg,40.70719,-73.95927,Shared room,37,1,12,43361,0.35,2,362
34928299,"Great views, great location, great apartment!",1668747,Guido,Manhattan,Hell's Kitchen,40.76022,-74.00117,Entire home/apt,194,3,2,43648,2,1,44
5443581,Bright New Mod 1bd+RoofDeck/WBurg,28234750,Ashley,Brooklyn,Williamsburg,40.70892,-73.94982,Entire home/apt,200,14,14,42975,0.28,1,0
564751,Artist space for creative nomads.,2777672,Kalae,Manhattan,Upper West Side,40.80165,-73.96287,Shared room,76,2,158,43590,1.91,3,324
22983227,Spacious Modern Apartment in Prospect Park South,170413197,Rebecca,Brooklyn,Flatbush,40.64786,-73.96125,Entire home/apt,100,2,1,43156,0.06,1,0
34834620,Fully Renovated 1 Bedroom- Washer Dryer,61396454,Ash,Manhattan,Midtown,40.7554,-73.96474,Entire home/apt,200,30,1,43630,1,14,289
4453233,Cozy Hells Kitchen/Times Sq 2BR,5827529,Ariel,Manhattan,Hell's Kitchen,40.76221,-73.99028,Entire home/apt,160,1,8,42295,0.14,1,0
1415738,Private bedroom and bathroom in Brooklyn,7628445,Rosa,Brooklyn,Park Slope,40.67317,-73.97676,Private room,160,30,25,43334,0.35,1,363
30338113,Wonderful and sunny 2 bedroom in Brooklyn,226833844,Ev,Brooklyn,Bedford-Stuyvesant,40.67878,-73.94094,Entire home/apt,225,2,4,43467,0.62,1,0
17512553,MAGNIFICENT apartment in Williamsburg with Balcony,57050977,Gaël-Etienne,Brooklyn,Williamsburg,40.71397,-73.94873,Entire home/apt,68,2,22,43352,0.78,1,0
7634327,Spacious 2BR Duplex in East Village,9584747,Aaron,Manhattan,East Village,40.72178,-73.98212,Entire home/apt,250,2,11,42738,0.24,1,0
14312186,Classic NYC: ENTIRE 1-BR in Spacious Chelsea Apt,87487508,Adam,Manhattan,Chelsea,40.74029,-74.00233,Entire home/apt,185,1,2,42604,0.06,1,0
14892623,Cozy Space w/ Separate Entrance,93441980,Tanya,Staten Island,South Beach,40.59385,-74.08825,Private room,80,1,38,43590,1.1,1,308
5624616,Master w/ private bath and sleeping loft. 2 beds,20469855,Kate,Manhattan,Upper West Side,40.78913,-73.97021,Private room,125,2,7,42507,0.14,1,248
20532190,Brooklyn Garden Apartment,166634,Lou,Brooklyn,Brownsville,40.66114,-73.91258,Entire home/apt,300,2,11,43618,0.57,5,51
21458865,Bright bedroom. Easy access to Manhattan,62888101,Yoshi,Brooklyn,Red Hook,40.67634,-74.00293,Private room,69,1,32,43636,1.73,1,86
22545840,Habitación comoda,165386495,Maria,Bronx,Fordham,40.85419,-73.89827,Private room,40,2,15,43450,0.83,1,220
27849339,~Flatiron 2 Bedroom~Amazing Location~Sleeps 6~,209556739,Ryan,Manhattan,Midtown,40.74478,-73.98442,Entire home/apt,349,4,32,43637,3.04,1,255
19000161,Super Chill Studio,132559939,Xavier,Brooklyn,Williamsburg,40.71893,-73.96232,Entire home/apt,180,2,20,43466,1.17,1,0
24119086,Private clean room complementary coffee Manhattan,6636052,Renat,Manhattan,East Harlem,40.79805,-73.93527,Private room,65,2,62,43652,4.14,1,9
13572767,Heart of Williamsburg 2 bedroom sleeps 5,69541888,Edward,Brooklyn,Williamsburg,40.71758,-73.95015,Entire home/apt,250,1,1,42572,0.03,1,0
24372235,Newly Renovated Cozy studio in lower east side #9,158969505,Karen,Manhattan,Lower East Side,40.72192,-73.9928,Entire home/apt,150,30,3,43463,0.24,9,310
9151490,Wdful  2 br/2bth apt in Williamsbug,8133069,Maria,Brooklyn,Williamsburg,40.70919,-73.94804,Entire home/apt,240,1,1,43017,0.05,1,0
27899019,Affordable quite private room in Fresh Meadows,23120620,Jackie,Queens,Flushing,40.73821,-73.81006,Private room,64,1,7,43625,0.73,5,90
25802893,Cozy Artist Apartment,5772223,Stephanie,Brooklyn,Borough Park,40.64512,-73.99839,Entire home/apt,100,14,8,43644,0.63,1,69
18175675,2400 Sq Ft Tribeca Loft w/Private Elevator,2834168,Jessica,Manhattan,Tribeca,40.71893,-74.0033,Entire home/apt,350,6,20,43646,0.74,1,25
9920941,Jewel On Parkside,11546043,Liz And Cesar,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95934,Private room,65,28,11,43617,0.26,3,320
21851570,Studio In A New Building in Bedstuy,159379318,Heini,Brooklyn,Bedford-Stuyvesant,40.6797,-73.94361,Entire home/apt,95,7,4,43466,0.21,1,1
17284471,Modern Apt on Best Location in Brooklyn !,1409823,Fernando,Brooklyn,Bedford-Stuyvesant,40.68859,-73.94998,Entire home/apt,75,5,16,43613,0.58,1,15
14608127,"Vibey Apartment, Empire State Bldg & Times Square!",90646927,Nicole,Manhattan,Kips Bay,40.74496,-73.97867,Private room,100,2,11,43639,2.02,1,20
804246,"HUGE, PRIVATE, SUNLIT ROOM IN DOWNTOWN NYC LOFT!",4233030,Michael,Manhattan,Chinatown,40.71786,-73.99518,Private room,195,3,61,43646,0.77,1,134
2465962,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,1000014,Amy,Queens,Astoria,40.76122,-73.91163,Entire home/apt,125,1,13,42275,0.22,1,0
690553,Modern Lofted Williamsburg 3bd,743742,Ethan And Wray,Brooklyn,Williamsburg,40.7056,-73.94202,Entire home/apt,198,1,294,43650,3.59,1,233
31122836,Luxury Union Square Loft (3000 sq ft),22997536,Kyle,Manhattan,Chelsea,40.73732,-73.99033,Private room,200,1,2,43535,0.32,1,0
15341726,Lovely Large Bedroom in West Harlem,42325192,Lauren,Manhattan,Harlem,40.81463,-73.95106,Private room,75,3,11,43465,0.35,1,14
11229663,"Joyce and Donovan's, Room for One",56878925,Joyce,Queens,Forest Hills,40.72282,-73.85571,Private room,37,25,15,43330,0.45,2,330
9227929,Manhattan Townhome Garden Apartment,2807798,Sean,Manhattan,Harlem,40.82993,-73.9435,Entire home/apt,201,1,162,43651,4.46,2,73
29675631,Gorgeous Modern + Sunny Room in Prime Williamsburg,198395530,Carla,Brooklyn,Williamsburg,40.71217,-73.95888,Private room,68,5,1,43406,0.12,1,0
24151078,Cozy 1 bedroom apartment near JFK,83231755,Alisha,Queens,Jamaica,40.68055,-73.791,Entire home/apt,55,2,4,43226,0.26,1,0
2687606,Spacious Gramercy 1bdrm.  Clean!,3016371,Daniel,Manhattan,Gramercy,40.73701,-73.98242,Entire home/apt,180,3,7,43464,0.11,1,0
17569080,"2BR/2BATH,CENTRALPARK,COLUMBIA,JACUZZI,FIREPLACE",42555896,Yolanda,Manhattan,Harlem,40.80063,-73.95223,Entire home/apt,200,30,3,43621,0.27,1,327
18330346,Entire private top floor 3 bedroom apartment,327033,Marc,Brooklyn,Bushwick,40.69408,-73.92307,Entire home/apt,160,3,7,42976,0.26,2,23
32713924,Bnb n Spa 30 minutes from Manhattan,22125997,Lilly Rose,Bronx,Westchester Square,40.84077,-73.8487,Private room,50,3,6,43619,1.62,2,27
13911123,1 bedroom in 3 bedroom/2bath Bushwick Apt.,82512085,Hattie,Brooklyn,Bushwick,40.68987,-73.91548,Private room,35,1,1,42592,0.03,1,0
2803981,Room in Duplex Apartment!!,11330223,Ger,Brooklyn,Williamsburg,40.71389,-73.9657,Private room,80,5,11,42512,0.18,1,0
34199783,Modern One Bedroom - Greenpoint,9583320,Raine & Andrew,Brooklyn,Greenpoint,40.72336,-73.94652,Entire home/apt,150,7,1,43627,1,1,0
22635815,Stylish Bedroom In Washington Heights Manhattan.,26101123,Ken,Manhattan,Washington Heights,40.83558,-73.9404,Private room,38,2,23,43646,1.43,1,30
10208954,Cozy & Elegant  Private 1 Bedroom,52445657,Christopher,Queens,Flushing,40.72946,-73.8075,Private room,55,2,16,43171,0.46,1,0
506575,Bronx Room Near Yankees + Harlem,2001830,Jose And Ysaira,Bronx,Morris Heights,40.84937,-73.91328,Private room,45,3,190,43622,2.21,2,329
33785477,Sunny Private Room close to Manhattan(Green),254771644,Jianren,Brooklyn,Bushwick,40.69682,-73.93067,Private room,66,2,8,43651,3.08,1,159
20103452,Upper East Side Apartment,95734400,Jack,Manhattan,Upper East Side,40.77042,-73.94918,Entire home/apt,122,1,4,42975,0.17,1,0
33334269,SPACIOUS ROOMS FOR RENT,13480762,Shana,Brooklyn,Williamsburg,40.7185,-73.93964,Private room,40,1,14,43618,4.57,2,26
31264500,Lovely Chinatown Apartment,115506821,Emmett,Manhattan,Chinatown,40.71367,-73.99313,Entire home/apt,175,2,4,43505,0.71,1,0
12382140,Luxury 2BR Midtown East-Near the UN,26521212,Laura,Manhattan,Midtown,40.75322,-73.97321,Entire home/apt,299,2,14,43588,0.36,3,0
6169172,Relaxing Brooklyn Getaway,3598306,Afaliah,Brooklyn,Fort Greene,40.69677,-73.97622,Private room,90,1,2,42720,0.06,2,364
7856476,"Private floor with private half-bath, living area",24629261,Natalie,Staten Island,Randall Manor,40.63878,-74.10636,Private room,69,3,23,43623,0.52,1,172
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,Pete & Marcos,Manhattan,East Harlem,40.79307,-73.95138,Shared room,56,2,117,43640,1.53,1,303
8431626,Lovely bedroom/private full bath in Brooklyn,44398705,Victoria,Brooklyn,Bedford-Stuyvesant,40.68881,-73.92805,Private room,52,4,3,43591,0.35,2,157
6246559,"Quiet, Sunny Studio in Downtown NYC",519483,Ashley,Manhattan,East Village,40.72587,-73.98244,Entire home/apt,125,2,3,42307,0.06,1,0
2670522,Zen Bedroom in Artist Loft in Williamsburg,13670148,Michelle,Brooklyn,Williamsburg,40.71209,-73.95196,Private room,40,2,32,43324,0.5,1,0
26635476,Newly Renovated Apartment in Upper Manhattan!,57322447,Matthew,Manhattan,Inwood,40.86159,-73.92616,Entire home/apt,100,4,3,43404,0.26,1,0
21219137,Nice room in LES,22617181,Leonardo,Manhattan,Lower East Side,40.71686,-73.98458,Private room,85,1,1,43101,0.05,1,0
28644822,Home of the artists,162974717,Samantha,Brooklyn,Prospect-Lefferts Gardens,40.65787,-73.95927,Private room,60,1,15,43607,1.62,1,0
18599296,Comfy Entire Studio Apartment Near Central Park,1692538,Nuttamon,Manhattan,Upper East Side,40.77294,-73.95351,Entire home/apt,168,1,126,43557,4.78,5,287
7255577,Cool room Manhattan - Sleeps up to 3 guests,37579015,Ana,Manhattan,Hell's Kitchen,40.75834,-73.99277,Private room,98,1,147,43629,3.03,5,149
29435698,"Prime Williamsburg Loft, close to the water!",3583973,Lauren,Brooklyn,Williamsburg,40.71247,-73.96295,Entire home/apt,190,2,17,43570,1.99,1,0
29096185,Welcome to Woodside!,56177749,Zumunta,Queens,Woodside,40.74218,-73.90403,Private room,31,1,1,43387,0.11,1,0
32384354,Shared Room - All Female - Great Roommates!,107180958,Sarah & John @ Bedly,Brooklyn,Crown Heights,40.67652,-73.94016,Shared room,26,15,2,43616,0.59,2,23
26182768,Cozy NYC apartment in Little Italy,21146326,Olga,Manhattan,Chinatown,40.71826,-73.99671,Entire home/apt,156,2,9,43616,0.74,2,1
30728947,Brooklyn Home with a View,5358010,Mansi,Brooklyn,South Slope,40.66358,-73.98997,Entire home/apt,145,4,1,43627,1,1,12
35370678,Cozy  Spacious Near TIMES SQUARE,141778215,Sandy,Manhattan,Chelsea,40.74814,-73.99416,Entire home/apt,269,1,2,43628,2,1,238
13820083,Beautiful Cozy Garden Apt- Historic Clinton Hill,31829334,Maritza,Brooklyn,Clinton Hill,40.68421,-73.96631,Entire home/apt,95,30,11,43637,0.31,2,43
21469568,Sunny & Gorgeous master bedroom  by central park,115228513,Aly,Manhattan,Upper West Side,40.80272,-73.96629,Private room,129,1,83,43625,4,2,365
30361847,"One bedroom apartment in Brooklyn, NY",40480205,Owen,Brooklyn,Park Slope,40.6828,-73.97738,Entire home/apt,110,60,2,43645,0.81,1,83
24169179,NEW!!  Private room in the heart of Brooklyn,182152235,Tyrone,Brooklyn,Bedford-Stuyvesant,40.68853,-73.95982,Private room,70,2,33,43530,2.33,2,17
30745232,Park Slope Cozy Bedroom,3016566,Yukako,Brooklyn,Park Slope,40.67371,-73.9769,Private room,200,1,1,43574,0.37,1,351
7839972,Manhattan Penthouse 1 Bdrm Apt,2905589,Phong,Manhattan,Midtown,40.74645,-73.9853,Entire home/apt,239,4,4,42303,0.09,1,0
26813190,Bushwick House,11982558,Giorgi,Brooklyn,Bushwick,40.70313,-73.91451,Private room,37,21,1,43588,0.44,1,36
31795059,Loft on the Best Block of the Lower East Side,1533007,Sivan,Manhattan,Chinatown,40.71683,-73.99172,Entire home/apt,130,3,15,43635,3.04,1,15
21517530,GSG Inn - A totally private historic landmark inn,136214003,Gary,Staten Island,St. George,40.64591,-74.08399,Entire home/apt,125,1,108,43652,5.41,1,319
1030780,NYC Brooklyn Sunset Park- Great Bed. Great House.,1113080,Audrey,Brooklyn,Sunset Park,40.64871,-74.00774,Private room,70,2,45,43101,0.6,3,0
19192149,"Walk to Central Park + Columbia, Morningside",27694509,Jen,Manhattan,Harlem,40.80302,-73.95605,Private room,100,6,98,43638,4.07,1,28
4499976,Large Sunny 2 Bedroom + den - UWS,23338742,Aneela,Manhattan,Upper West Side,40.78878,-73.97386,Entire home/apt,225,30,17,43266,0.31,1,179
11554224,Upper West Side 1BD with terrace,56043282,Emily,Manhattan,Upper West Side,40.77872,-73.98025,Entire home/apt,140,1,8,42917,0.2,1,0
21267975,Big room @ independent Eco-friendly aprtmnt.,1272997,Ariadna,Brooklyn,Greenpoint,40.72868,-73.95248,Private room,52,2,68,43619,3.25,1,9
5022,Entire Apt: Spacious Studio/Loft by central park,7192,Laura,Manhattan,East Harlem,40.79851,-73.94399,Entire home/apt,80,10,9,43423,0.1,1,0
6759264,Cozy private  bedroom  & bathroom,35386618,Andrea,Queens,Astoria,40.75706,-73.91834,Private room,70,1,7,42515,0.15,1,325
6717607,Spacious Private Room/Bath in Bushwick!,4130512,Tanni,Brooklyn,Bushwick,40.69093,-73.91291,Private room,45,30,1,42699,0.03,1,0
